wersja nr 1;wspolczynnik mutacji 0.400000;wielkosc populacji 10
2221	100022	172	4436	200018	44	6640	300023	44	8847	400046	44	11055	500027	44	13259	600037	44	15479	700037	44	17696	800012	44	19908	900023	44	22128	1000024	44	24336	1100028	44	26547	1200037	44	28739	1300042	44	30951	1400031	44	33158	1500032	44	35360	1600030	44	37551	1700030	44	39762	1800027	44	41969	1900035	44	44180	2000034	44	46392	2100021	44	48598	2200029	44	50777	2300013	44	52987	2400035	44	55192	2500026	44	57399	2600037	44	59592	2700007	44	61792	2800041	44	63991	2900030	44	66199	3000006	44	68406	3100023	44	70614	3200016	44	72818	3300009	44	75019	3400011	44	77233	3500038	44	
2212	100026	146	4424	200015	44	6643	300008	44	8844	400006	44	11052	500031	44	13266	600017	44	15487	700015	44	17703	800004	44	19912	900013	44	22135	1000009	44	24341	1100018	44	26545	1200009	44	28748	1300011	44	30964	1400021	44	33176	1500031	44	35389	1600032	44	37607	1700017	44	39815	1800005	44	42033	1900008	44	44239	2000030	44	46454	2100028	44	48654	2200021	44	50864	2300013	44	53070	2400048	44	55282	2500023	44	57476	2600044	44	59681	2700048	44	61864	2800009	44	64073	2900007	44	66285	3000036	44	68498	3100014	44	70718	3200014	44	72922	3300012	44	75128	3400015	44	77344	3500018	44	
2228	100047	146	4442	200033	44	6655	300026	44	8845	400012	44	11061	500024	44	13262	600041	44	15451	700010	44	17621	800033	44	19821	900029	44	22032	1000007	44	24248	1100048	44	26457	1200043	44	28666	1300009	44	30869	1400029	44	33083	1500004	44	35302	1600012	44	37516	1700015	44	39728	1800035	44	41940	1900045	44	44154	2000017	44	46367	2100043	44	48577	2200016	44	50780	2300040	44	52990	2400016	44	55201	2500037	44	57409	2600025	44	59624	2700006	44	61825	2800040	44	63999	2900026	44	66196	3000026	44	68401	3100010	44	70613	3200015	44	72810	3300017	44	75012	3400024	44	77234	3500039	44	
2233	100024	147	4449	200018	44	6662	300014	44	8872	400006	44	11087	500017	44	13303	600023	44	15519	700047	44	17731	800009	44	19932	900009	44	22151	1000032	44	24359	1100028	44	26567	1200048	44	28776	1300022	44	30966	1400005	44	33185	1500006	44	35400	1600004	44	37617	1700011	44	39813	1800022	44	42019	1900004	44	44229	2000024	44	46434	2100035	44	48646	2200038	44	50859	2300040	44	53060	2400035	44	55264	2500014	44	57483	2600047	44	59684	2700007	44	61879	2800020	44	64088	2900006	44	66294	3000023	44	68490	3100031	44	70706	3200041	44	72927	3300043	44	75137	3400034	44	77349	3500023	44	
2219	100036	155	4435	200029	44	6629	300032	44	8836	400022	44	11027	500007	44	13235	600022	44	15438	700014	44	17641	800011	44	19858	900009	44	22067	1000045	44	24275	1100045	44	26489	1200042	44	28702	1300011	44	30904	1400036	44	33116	1500026	44	35323	1600023	44	37536	1700026	44	39755	1800028	44	41953	1900040	44	44148	2000013	44	46358	2100032	44	48575	2200042	44	50780	2300024	44	52985	2400018	44	55193	2500023	44	57402	2600018	44	59593	2700022	44	61802	2800006	44	64009	2900008	44	66208	3000011	44	68417	3100018	44	70599	3200036	44	72804	3300044	44	75018	3400019	44	77228	3500033	44	
2268	100041	134	4527	200006	46	6800	300042	46	9065	400045	46	11335	500016	46	13607	600009	46	15881	700045	46	18146	800028	46	20409	900030	46	22670	1000043	46	24932	1100038	46	27203	1200017	46	29467	1300012	46	31741	1400013	46	34014	1500021	46	36286	1600034	46	38553	1700029	46	40822	1800047	46	43090	1900046	46	45359	2000005	46	47635	2100045	46	49898	2200046	46	52162	2300012	46	54431	2400024	46	56705	2500026	46	58980	2600028	46	61244	2700045	46	63513	2800025	46	65785	2900033	46	68057	3000037	46	70329	3100026	46	72599	3200023	46	74855	3300039	46	77118	3400019	46	79396	3500014	46	
2271	100008	145	4545	200006	46	6777	300016	46	9040	400048	46	11309	500032	46	13583	600046	46	15854	700006	46	18126	800021	46	20396	900045	46	22663	1000032	46	24925	1100027	46	27189	1200009	46	29450	1300013	46	31718	1400013	46	33974	1500036	46	36247	1600016	46	38517	1700010	46	40785	1800012	46	43060	1900040	46	45336	2000024	46	47608	2100030	46	49881	2200011	46	52147	2300035	46	54423	2400010	46	56696	2500003	46	58971	2600038	46	61243	2700011	46	63502	2800011	46	65770	2900028	46	68045	3000036	46	70314	3100034	46	72584	3200043	46	74847	3300020	46	77118	3400033	46	79380	3500018	46	
2269	100013	152	4538	200042	46	6794	300033	46	9054	400048	46	11327	500034	46	13595	600035	46	15867	700047	46	18133	800033	46	20392	900022	46	22654	1000011	46	24923	1100019	46	27186	1200018	46	29459	1300034	46	31719	1400012	46	33983	1500050	46	36244	1600036	46	38500	1700019	46	40766	1800028	46	43031	1900030	46	45283	2000020	46	47549	2100044	46	49811	2200039	46	52078	2300006	46	54345	2400037	46	56611	2500015	46	58879	2600004	46	61145	2700021	46	63409	2800047	46	65664	2900009	46	67923	3000039	46	70193	3100016	46	72468	3200023	46	74734	3300036	46	77004	3400021	46	79272	3500041	46	
2262	100019	105	4531	200028	46	6805	300026	46	9071	400039	46	11337	500023	46	13601	600023	46	15870	700021	46	18132	800016	46	20398	900019	46	22671	1000018	46	24946	1100013	46	27223	1200012	46	29497	1300021	46	31759	1400041	46	34031	1500013	46	36282	1600032	46	38548	1700043	46	40817	1800031	46	43086	1900037	46	45358	2000039	46	47620	2100052	46	49893	2200036	46	52145	2300020	46	54402	2400006	46	56671	2500032	46	58944	2600013	46	61213	2700018	46	63477	2800016	46	65753	2900011	46	68015	3000017	46	70284	3100040	46	72561	3200012	46	74836	3300040	46	77102	3400031	46	79367	3500036	46	
2280	100015	86	4559	200022	46	6827	300033	46	9098	400038	46	11370	500025	46	13642	600003	46	15918	700027	46	18186	800033	46	20456	900039	46	22723	1000006	46	24996	1100037	46	27264	1200029	46	29522	1300022	46	31778	1400023	46	34045	1500020	46	36317	1600012	46	38581	1700040	46	40847	1800008	46	43111	1900033	46	45385	2000008	46	47653	2100015	46	49903	2200031	46	52178	2300005	46	54444	2400012	46	56709	2500039	46	58983	2600045	46	61247	2700019	46	63521	2800016	46	65784	2900039	46	68048	3000035	46	70315	3100013	46	72582	3200037	46	74843	3300003	46	77108	3400017	46	79382	3500020	46	
