wersja nr 2;wspolczynnik mutacji 3.200000;wielkosc populacji 15
1012	100019	185	2024	200100	148	3031	300090	137	4039	400019	137	5046	500042	126	6055	600054	126	7067	700010	126	8076	800103	126	9078	900043	126	10084	1000012	126	11095	1100098	122	12107	1200062	122	13120	1300011	122	14133	1400031	122	15142	1500071	122	16149	1600031	118	17153	1700099	113	18163	1800013	113	19171	1900076	106	20176	2000040	106	21190	2100092	106	22201	2200033	106	23211	2300050	106	24216	2400007	106	25226	2500084	106	26240	2600082	106	27236	2700012	103	28234	2800083	103	29237	2900010	103	30244	3000087	103	31254	3100059	103	32260	3200026	103	33274	3300063	103	34282	3400006	102	35293	3500104	98	
1001	100060	225	2000	200062	191	3013	300034	178	4011	400057	162	5018	500019	124	6021	600101	117	7024	700061	112	8024	800072	112	9021	900045	111	10023	1000057	111	11030	1100013	111	12036	1200008	100	13036	1300029	100	14031	1400080	100	15030	1500033	100	16033	1600023	100	17037	1700093	99	18040	1800043	99	19045	1900011	99	20042	2000087	99	21046	2100024	99	22051	2200104	99	23049	2300085	99	24049	2400087	99	25048	2500102	99	26052	2600104	99	27057	2700087	99	28063	2800040	99	29064	2900042	99	30066	3000089	99	31072	3100077	99	32072	3200041	99	33074	3300058	99	34076	3400102	99	35070	3500036	99	
1007	100063	192	2013	200081	165	3022	300099	165	4038	400050	157	5048	500074	147	6057	600049	147	7067	700038	143	8077	800057	139	9089	900083	139	10100	1000097	139	11111	1100050	139	12121	1200009	139	13129	1300007	139	14138	1400080	139	15141	1500030	135	16152	1600039	135	17164	1700022	135	18176	1800077	135	19185	1900072	133	20197	2000022	133	21210	2100100	122	22214	2200100	122	23224	2300034	122	24227	2400071	122	25233	2500048	121	26241	2600062	121	27248	2700038	121	28251	2800073	121	29256	2900092	113	30262	3000030	113	31273	3100095	113	32280	3200036	113	33287	3300061	113	34289	3400018	110	35292	3500055	110	
1012	100099	215	2020	200014	164	3024	300078	139	4027	400060	139	5024	500017	139	6023	600087	139	7022	700031	139	8031	800055	129	9038	900024	129	10051	1000082	126	11061	1100036	125	12066	1200061	125	13068	1300032	125	14071	1400086	125	15075	1500024	125	16076	1600026	125	17076	1700036	125	18077	1800012	125	19081	1900078	125	20089	2000055	121	21069	2100096	121	22038	2200021	115	23042	2300065	115	24036	2400033	115	25034	2500107	115	26032	2600031	115	27033	2700054	115	28026	2800094	115	29014	2900052	115	30008	3000081	115	31006	3100088	115	32005	3200026	115	33003	3300079	114	34007	3400080	114	35005	3500037	114	
1016	100086	204	2019	200103	173	3021	300051	173	4019	400029	173	5015	500035	164	6008	600040	164	7013	700077	159	8019	800069	159	9025	900088	157	10026	1000076	154	11024	1100048	154	12026	1200040	154	13032	1300013	150	14038	1400006	150	15043	1500072	142	16048	1600095	142	17052	1700101	142	18056	1800084	142	19061	1900080	142	20063	2000086	142	21066	2100059	142	22058	2200072	142	23051	2300100	142	24051	2400099	142	25051	2500027	137	26058	2600013	137	27056	2700020	136	28060	2800020	122	29065	2900035	122	30068	3000025	122	31074	3100078	122	32075	3200069	122	33076	3300016	122	34072	3400008	122	35071	3500029	122	
1059	100009	162	2118	200022	125	3179	300080	110	4235	400092	110	5296	500063	110	6352	600037	110	7404	700025	110	8460	800087	109	9519	900057	109	10572	1000008	109	11635	1100038	109	12691	1200008	109	13748	1300030	109	14808	1400017	109	15867	1500044	109	16934	1600051	109	17999	1700083	109	19055	1800078	109	20120	1900041	109	21183	2000005	109	22247	2100043	109	23313	2200053	109	24378	2300065	109	25430	2400055	109	26490	2500098	109	27550	2600048	109	28607	2700038	109	29666	2800027	109	30730	2900072	109	31795	3000040	109	32852	3100094	109	33908	3200087	109	34964	3300012	109	36019	3400045	107	37076	3500021	107	
1053	100023	222	2106	200025	184	3169	300019	170	4232	400097	170	5293	500035	154	6350	600087	123	7401	700013	123	8457	800077	123	9510	900030	108	10566	1000040	108	11619	1100025	108	12677	1200047	108	13732	1300064	108	14781	1400092	108	15838	1500055	108	16894	1600013	108	17953	1700086	108	19009	1800055	108	20062	1900012	108	21118	2000034	108	22174	2100066	108	23231	2200005	108	24281	2300005	108	25333	2400022	106	26390	2500053	106	27445	2600079	106	28502	2700089	106	29553	2800035	106	30605	2900075	106	31664	3000036	106	32719	3100094	106	33771	3200088	106	34828	3300052	106	35887	3400035	106	36942	3500069	106	
1056	100051	161	2109	200052	161	3161	300089	161	4212	400057	128	5267	500019	128	6326	600095	128	7386	700017	125	8444	800071	125	9497	900019	120	10554	1000054	120	11612	1100044	117	12668	1200035	117	13721	1300091	117	14781	1400082	117	15839	1500035	117	16900	1600041	117	17962	1700046	117	19021	1800049	117	20080	1900037	117	21133	2000005	117	22197	2100089	117	23257	2200029	117	24318	2300052	117	25374	2400089	117	26437	2500027	117	27492	2600081	117	28544	2700088	117	29590	2800074	117	30641	2900077	117	31690	3000084	107	32747	3100039	107	33805	3200007	107	34864	3300066	107	35916	3400077	107	36972	3500046	107	
1064	100064	165	2121	200074	135	3184	300052	131	4237	400073	131	5288	500024	131	6338	600081	131	7386	700015	131	8444	800061	124	9499	900027	116	10557	1000093	116	11613	1100088	116	12668	1200098	107	13729	1300034	103	14781	1400042	103	15842	1500058	103	16897	1600044	103	17954	1700096	103	19007	1800013	103	20067	1900024	103	21131	2000088	98	22190	2100082	98	23244	2200063	98	24299	2300032	98	25361	2400095	98	26418	2500074	98	27476	2600023	98	28536	2700014	98	29597	2800054	98	30657	2900049	98	31713	3000094	98	32774	3100076	98	33839	3200087	98	34897	3300091	98	35952	3400033	98	37008	3500095	98	
1062	100087	191	2112	200027	161	3166	300086	146	4219	400055	125	5279	500028	131	6337	600073	121	7394	700033	115	8445	800078	115	9498	900073	112	10549	1000087	112	11608	1100026	113	12662	1200077	113	13709	1300025	113	14765	1400011	113	15823	1500024	113	16875	1600050	113	17933	1700034	113	18994	1800031	100	20056	1900055	100	21111	2000055	95	22165	2100015	95	23222	2200097	95	24281	2300093	95	25337	2400036	95	26392	2500013	95	27448	2600095	95	28501	2700033	95	29560	2800056	95	30617	2900091	95	31670	3000039	95	32730	3100093	95	33784	3200048	95	34844	3300046	95	35901	3400025	95	36959	3500009	95	
