wersja nr 2;wspolczynnik mutacji 0.050000;wielkosc populacji 15
870	100089	1420	1858	200074	1420	2848	300083	1420	3828	400037	1420	4817	500051	1420	5796	600069	1420	6770	700057	1420	7759	800051	1420	8747	900051	1420	9739	1000073	1420	10726	1100027	1420	11709	1200014	1420	12693	1300009	1420	13682	1400009	1420	14673	1500040	1420	15660	1600021	1420	16652	1700049	1420	17639	1800101	1420	18614	1900102	1420	19600	2000098	1420	20592	2100080	1420	21578	2200030	1420	22569	2300068	1420	23562	2400091	1420	24541	2500007	1420	25531	2600055	1420	26522	2700096	1420	27511	2800074	1420	28501	2900083	1420	29493	3000106	1420	30467	3100037	1420	31457	3200055	1420	32448	3300084	1420	33441	3400088	1420	34433	3500112	1420	
989	100097	1420	1962	200106	1420	2949	300031	1420	3940	400032	1420	4931	500098	1420	5920	600033	1420	6908	700035	1420	7884	800012	1420	8866	900106	1420	9851	1000009	1420	10843	1100060	1420	11831	1200040	1420	12821	1300054	1420	13800	1400064	1420	14792	1500064	1420	15781	1600077	1420	16771	1700107	1420	17762	1800034	1420	18752	1900083	1420	19728	2000012	1420	20718	2100029	1420	21708	2200081	1420	22698	2300053	1420	23688	2400041	1420	24680	2500029	1420	25661	2600057	1420	26650	2700057	1420	27641	2800049	1420	28633	2900072	1420	29623	3000050	1420	30607	3100088	1420	31585	3200064	1420	32575	3300022	1420	33566	3400045	1420	34555	3500068	1420	
982	100082	1420	1931	200022	1420	2843	300075	1420	3763	400007	1420	4719	500077	1420	5659	600058	1420	6577	700014	1420	7500	800055	1420	8440	900102	1420	9378	1000057	1420	10293	1100055	1420	11204	1200116	1420	12122	1300051	1420	13042	1400062	1420	13973	1500034	1420	14933	1600086	1420	15918	1700083	1420	16874	1800073	1420	17829	1900049	1420	18659	2000100	1420	19481	2100060	1420	20335	2200045	1420	21240	2300045	1420	22158	2400016	1420	23148	2500006	1420	24137	2600047	1420	25116	2700075	1420	26097	2800087	1420	27086	2900012	1420	28080	3000059	1420	29071	3100050	1420	30061	3200084	1420	31049	3300059	1420	32040	3400020	1420	33030	3500038	1420	
992	100077	1420	1976	200074	1420	2966	300037	1420	3955	400025	1420	4946	500005	1420	5938	600065	1420	6929	700062	1420	7920	800045	1420	8912	900066	1420	9907	1000061	1420	10896	1100093	1420	11888	1200099	1420	12877	1300016	1420	13867	1400089	1420	14856	1500009	1420	15844	1600078	1420	16835	1700048	1420	17824	1800071	1420	18807	1900098	1420	19796	2000101	1420	20783	2100054	1420	21772	2200077	1420	22763	2300074	1420	23753	2400016	1420	24740	2500028	1420	25728	2600084	1420	26707	2700065	1420	27696	2800057	1420	28684	2900053	1420	29673	3000015	1420	30666	3100066	1420	31657	3200061	1420	32649	3300008	1420	33641	3400077	1420	34631	3500090	1420	
990	100022	1420	1980	200040	1420	2972	300100	1420	3967	400044	1420	4953	500020	1420	5938	600011	1420	6923	700029	1420	7906	800015	1420	8894	900067	1420	9875	1000078	1420	10865	1100090	1420	11861	1200080	1420	12852	1300042	1420	13841	1400090	1420	14826	1500098	1420	15816	1600068	1420	16806	1700079	1420	17796	1800103	1420	18788	1900040	1420	19781	2000083	1420	20776	2100048	1420	21767	2200025	1420	22748	2300034	1420	23730	2400009	1420	24723	2500077	1420	25713	2600056	1420	26699	2700061	1420	27689	2800006	1420	28683	2900035	1420	29669	3000028	1420	30658	3100092	1420	31644	3200087	1420	32639	3300012	1420	33577	3400014	1420	34564	3500061	1420	
1036	100044	1354	2072	200074	1354	3108	300045	1354	4139	400081	1354	5178	500082	1354	6219	600102	1354	7260	700017	1354	8299	800012	1354	9341	900066	1354	10377	1000018	1354	11417	1100054	1354	12454	1200067	1354	13484	1300070	1354	14512	1400021	1354	15548	1500107	1354	16585	1600014	1354	17630	1700065	1354	18660	1800007	1354	19696	1900012	1354	20733	2000054	1354	21774	2100072	1354	22797	2200063	1354	23824	2300036	1354	24861	2400048	1354	25898	2500036	1354	26936	2600022	1354	27980	2700084	1354	29020	2800075	1354	30058	2900082	1354	31094	3000019	1354	32131	3100053	1354	33172	3200056	1354	34212	3300048	1354	35248	3400011	1354	36288	3500098	1354	
1036	100057	1354	2069	200076	1354	2880	300064	1354	3861	400020	1354	4897	500081	1354	5933	600030	1354	6970	700099	1354	8001	800009	1354	9033	900092	1354	10051	1000072	1354	11091	1100011	1354	12131	1200100	1354	13168	1300096	1354	14203	1400019	1354	15240	1500081	1354	16278	1600016	1354	17312	1700064	1354	18350	1800077	1354	19382	1900077	1354	20420	2000011	1354	21462	2100087	1354	22500	2200016	1354	23535	2300008	1354	24572	2400071	1354	25605	2500041	1354	26647	2600066	1354	27684	2700082	1354	28717	2800078	1354	29533	2900083	1354	30464	3000091	1354	31400	3100093	1354	32335	3200017	1354	33269	3300013	1354	34229	3400037	1354	35260	3500045	1354	
1043	100079	1354	2086	200087	1354	3120	300066	1354	4154	400014	1354	5195	500027	1354	6237	600034	1354	7272	700066	1354	8309	800064	1354	9345	900093	1354	10384	1000028	1354	11420	1100024	1354	12464	1200067	1354	13502	1300068	1354	14536	1400067	1354	15572	1500037	1354	16612	1600039	1354	17652	1700100	1354	18690	1800011	1354	19729	1900037	1354	20767	2000077	1354	21803	2100101	1354	22842	2200012	1354	23882	2300077	1354	24920	2400064	1354	25949	2500090	1354	26985	2600074	1354	28020	2700019	1354	29056	2800048	1354	30095	2900032	1354	31132	3000015	1354	32173	3100035	1354	33210	3200048	1354	34249	3300065	1354	35282	3400085	1354	36293	3500015	1354	
1035	100093	1354	2072	200060	1354	3107	300078	1354	4148	400058	1354	5185	500088	1354	6220	600066	1354	7258	700031	1354	8302	800059	1354	9340	900017	1354	10378	1000074	1354	11415	1100054	1354	12445	1200042	1354	13477	1300060	1354	14513	1400068	1354	15548	1500029	1354	16586	1600072	1354	17629	1700088	1354	18667	1800010	1354	19698	1900016	1354	20733	2000014	1354	21775	2100091	1354	22820	2200085	1354	23862	2300017	1354	24897	2400038	1354	25936	2500016	1354	26976	2600060	1354	28016	2700072	1354	29058	2800065	1354	30092	2900050	1354	31133	3000041	1354	32169	3100060	1354	33212	3200027	1354	34247	3300044	1354	35274	3400071	1354	36299	3500042	1354	
1034	100104	1354	2068	200048	1354	3106	300015	1354	4094	400014	1354	5136	500071	1354	6172	600013	1354	7211	700025	1354	8244	800015	1354	9277	900078	1354	10311	1000046	1354	11340	1100017	1354	12375	1200007	1354	13403	1300029	1354	14444	1400028	1354	15482	1500026	1354	16520	1600088	1354	17553	1700082	1354	18591	1800038	1354	19631	1900063	1354	20669	2000061	1354	21709	2100084	1354	22744	2200043	1354	23788	2300038	1354	24823	2400085	1354	25856	2500071	1354	26896	2600085	1354	27939	2700068	1354	28978	2800059	1354	30017	2900061	1354	31055	3000049	1354	32097	3100063	1354	33136	3200006	1354	34179	3300041	1354	35220	3400071	1354	36259	3500093	1354	
