wersja nr 1;wspolczynnik mutacji 0.050000;wielkosc populacji 10
2082	100021	994	4258	200015	651	6458	300034	452	8646	400024	279	10832	500014	143	13003	600016	62	15208	700031	47	17408	800009	44	19603	900019	44	21800	1000026	44	23989	1100012	44	26162	1200012	44	28368	1300027	44	30569	1400011	44	32750	1500019	44	34942	1600005	44	37131	1700027	44	39280	1800006	44	41480	1900014	44	43678	2000034	44	45869	2100034	44	48032	2200025	44	50236	2300032	44	52397	2400009	44	54585	2500020	44	56790	2600021	44	58994	2700027	44	61182	2800027	44	63381	2900010	44	65541	3000015	44	67743	3100033	44	69919	3200009	44	72110	3300019	44	74286	3400036	44	76476	3500011	44	
2147	100022	971	4332	200028	647	6540	300045	473	8742	400004	318	10931	500046	202	13094	600021	99	15277	700012	52	17459	800038	44	19662	900015	44	21862	1000023	44	24070	1100027	44	26276	1200042	44	28450	1300006	44	30642	1400043	44	32843	1500024	44	35054	1600027	44	37262	1700024	44	39461	1800036	44	41637	1900049	44	43845	2000007	44	46043	2100033	44	48237	2200049	44	50393	2300005	44	52602	2400026	44	54782	2500035	44	56977	2600035	44	59188	2700013	44	61393	2800050	44	63602	2900030	44	65811	3000028	44	67983	3100010	44	70197	3200043	44	72383	3300034	44	74597	3400027	44	76807	3500010	44	
2182	100029	951	4358	200011	663	6570	300013	465	8781	400024	308	10980	500016	165	13188	600023	73	15399	700033	47	17567	800019	44	19732	900038	44	21943	1000005	44	24145	1100010	44	26363	1200011	44	28577	1300026	44	30727	1400038	44	32932	1500022	44	35135	1600043	44	37345	1700035	44	39552	1800044	44	41752	1900006	44	43917	2000038	44	46118	2100024	44	48319	2200027	44	50520	2300011	44	52719	2400032	44	54928	2500016	44	57105	2600012	44	59298	2700007	44	61496	2800030	44	63700	2900049	44	65913	3000035	44	68134	3100034	44	70311	3200031	44	72523	3300016	44	74727	3400035	44	76922	3500039	44	
2187	100041	966	4380	200033	637	6529	300029	441	8707	400009	299	10912	500007	157	13114	600025	71	15310	700027	50	17494	800004	44	19702	900027	44	21912	1000045	44	24107	1100010	44	26278	1200038	44	28488	1300038	44	30689	1400035	44	32895	1500017	44	35105	1600036	44	37302	1700009	44	39513	1800005	44	41724	1900010	44	43934	2000026	44	46117	2100049	44	48311	2200016	44	50503	2300043	44	52699	2400023	44	54918	2500033	44	57129	2600024	44	59336	2700033	44	61541	2800025	44	63726	2900027	44	65942	3000038	44	68150	3100039	44	70350	3200006	44	72548	3300015	44	74745	3400047	44	76943	3500019	44	
2188	100025	920	4376	200041	636	6575	300023	458	8777	400009	294	10972	500019	161	13174	600045	70	15354	700006	45	17560	800022	44	19763	900010	44	21940	1000041	44	24130	1100036	44	26344	1200048	44	28550	1300024	44	30758	1400021	44	32969	1500016	44	35177	1600049	44	37362	1700013	44	39564	1800012	44	41769	1900032	44	43972	2000034	44	46177	2100035	44	48381	2200047	44	50576	2300019	44	52754	2400019	44	54967	2500032	44	57175	2600005	44	59384	2700043	44	61592	2800019	44	63799	2900008	44	66013	3000016	44	68227	3100021	44	70433	3200004	44	72636	3300021	44	74838	3400031	44	77048	3500030	44	
2233	100023	850	4476	200015	633	6734	300007	456	8990	400039	274	11241	500014	116	13498	600004	51	15758	700034	46	18017	800009	46	20272	900006	46	22521	1000025	46	24779	1100045	46	27031	1200035	46	29285	1300003	46	31535	1400021	46	33796	1500020	46	36058	1600025	46	38314	1700019	46	40562	1800021	46	42823	1900035	46	45078	2000023	46	47339	2100014	46	49593	2200011	46	51845	2300034	46	54103	2400020	46	56366	2500006	46	58622	2600005	46	60881	2700029	46	63134	2800036	46	65393	2900009	46	67645	3000044	46	69902	3100006	46	72161	3200033	46	74417	3300020	46	76678	3400037	46	78936	3500028	46	
2228	100029	842	4484	200020	640	6733	300031	488	8988	400017	326	11230	500010	151	13490	600017	68	15747	700041	46	17995	800027	46	20220	900009	46	22467	1000033	46	24727	1100030	46	26984	1200037	46	29245	1300029	46	31501	1400016	46	33752	1500016	46	36005	1600017	46	38268	1700024	46	40524	1800040	46	42766	1900018	46	45028	2000040	46	47290	2100008	46	49553	2200023	46	51795	2300004	46	54053	2400031	46	56311	2500016	46	58551	2600025	46	60812	2700004	46	63075	2800010	46	65332	2900034	46	67594	3000040	46	69847	3100034	46	72105	3200010	46	74355	3300042	46	76612	3400020	46	78873	3500017	46	
2236	100004	835	4483	200031	640	6739	300036	465	8987	400018	264	11241	500045	110	13497	600041	54	15759	700041	46	18010	800029	46	20264	900024	46	22528	1000011	46	24789	1100033	46	27032	1200016	46	29293	1300041	46	31552	1400047	46	33812	1500038	46	36075	1600042	46	38335	1700009	46	40588	1800050	46	42851	1900039	46	45109	2000010	46	47365	2100021	46	49621	2200020	46	51892	2300017	46	54151	2400049	46	56415	2500016	46	58675	2600031	46	60939	2700009	46	63198	2800025	46	65456	2900049	46	67718	3000037	46	69979	3100031	46	72241	3200035	46	74505	3300017	46	76766	3400042	46	79031	3500012	46	
2237	100021	866	4488	200035	661	6735	300009	469	8990	400013	318	11245	500013	169	13500	600026	88	15758	700028	53	18014	800017	46	20277	900041	46	22531	1000044	46	24785	1100041	46	27043	1200026	46	29300	1300006	46	31553	1400047	46	33814	1500004	46	36070	1600024	46	38326	1700017	46	40590	1800035	46	42850	1900042	46	45107	2000031	46	47362	2100027	46	49624	2200005	46	51879	2300034	46	54138	2400006	46	56398	2500013	46	58658	2600006	46	60918	2700035	46	63179	2800014	46	65433	2900021	46	67692	3000013	46	69952	3100016	46	72207	3200017	46	74466	3300026	46	76718	3400016	46	78981	3500023	46	
2244	100022	810	4501	200030	618	6757	300014	423	8999	400043	242	11247	500032	85	13506	600022	46	15772	700038	46	18025	800014	46	20272	900039	46	22530	1000008	46	24786	1100038	46	27045	1200039	46	29302	1300027	46	31557	1400005	46	33814	1500022	46	36074	1600018	46	38333	1700007	46	40581	1800041	46	42835	1900012	46	45095	2000008	46	47357	2100004	46	49619	2200006	46	51884	2300045	46	54140	2400006	46	56399	2500029	46	58657	2600025	46	60917	2700035	46	63176	2800039	46	65433	2900036	46	67687	3000006	46	69947	3100034	46	72202	3200019	46	74461	3300019	46	76719	3400040	46	78978	3500025	46	
